id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
625090,57,MissedShots,0.8190000152587891,0.715,0.011635743081569672,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26894,Nottingham Forest,Manchester United,1,0,2025-04-01 20:00:00,,Aerial
625091,68,BlockedShot,0.8490000152587891,0.624000015258789,0.09933042526245117,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26894,Nottingham Forest,Manchester United,1,0,2025-04-01 20:00:00,Bruno Fernandes,Chipped
625092,68,MissedShots,0.85,0.6320000076293946,0.0354536734521389,Alejandro Garnacho,a,10552,FromCorner,2024,RightFoot,26894,Nottingham Forest,Manchester United,1,0,2025-04-01 20:00:00,Christian Eriksen,Cross
625093,72,MissedShots,0.8059999847412109,0.75,0.012033220380544662,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26894,Nottingham Forest,Manchester United,1,0,2025-04-01 20:00:00,Diogo Dalot,Chipped
625094,74,BlockedShot,0.8930000305175781,0.6930000305175781,0.03922056406736374,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26894,Nottingham Forest,Manchester United,1,0,2025-04-01 20:00:00,Rasmus Højlund,Pass
625101,92,BlockedShot,0.8209999847412109,0.644000015258789,0.04194236919283867,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26894,Nottingham Forest,Manchester United,1,0,2025-04-01 20:00:00,Christian Eriksen,Pass
626479,53,BlockedShot,0.8440000152587891,0.7519999694824219,0.02309383638203144,Alejandro Garnacho,h,10552,SetPiece,2024,RightFoot,26909,Manchester United,Manchester City,0,0,2025-04-06 15:30:00,Patrick Dorgu,Pass
626487,78,BlockedShot,0.8080000305175781,0.6969999694824218,0.14223183691501617,Alejandro Garnacho,h,10552,OpenPlay,2024,RightFoot,26909,Manchester United,Manchester City,0,0,2025-04-06 15:30:00,Bruno Fernandes,Throughball
627872,36,Goal,0.8859999847412109,0.37900001525878907,0.11854466795921326,Alejandro Garnacho,a,10552,OpenPlay,2024,LeftFoot,26918,Newcastle United,Manchester United,4,1,2025-04-13 15:30:00,Diogo Dalot,Pass
627875,44,SavedShot,0.855,0.7380000305175781,0.02678057551383972,Alejandro Garnacho,a,10552,OpenPlay,2024,RightFoot,26918,Newcastle United,Manchester United,4,1,2025-04-13 15:30:00,,None
